TestTime_s_,Current_A_
773,-4.35281758037325
774,-3.35301351336367
775,-4.00913754532734
776,-4.10553090999591
777,-3.23101914870043
778,-2.90105823742263
779,-2.88876232890592
780,-2.47904856543983
781,-2.15489688744474
782,-1.8024385535889
783,-1.56190895061265
784,-1.3088636519153
785,-1.45577035485425
786,-1.88299273767329
787,-1.63513430962876
788,-1.09426541647478
789,-0.957010372610014
790,-1.09735574525103
791,-1.38157316919921
792,-1.39219217886011
793,-0.409920959127454
794,0.952858943408685
795,2.04405044160514
796,2.74048784906951
797,2.64365300136147
798,1.95307471577094
799,0.963900221092593
800,0.177540907648348
801,-0.342831082221916
802,-1.14030966978785
803,-2.7957464547112
804,-4.04190189024854
805,-3.67592894062235
806,-2.05126850851404
807,-0.982316334206782
808,-0.0794150872215368
809,0.341847739444088
810,0.549721726785821
811,0.896040044898174
812,1.54411400448217
813,1.56980821915346
814,1.51810070131175
815,1.43924758473289
816,1.39576642087346
817,1.07809258794351
818,0.789004575629565
819,0.114897679551867
820,-0.502545775729131
821,-1.46162291252892
822,-1.74245729624044
823,-1.86584754564779
824,-1.98670329102922
825,-1.73851777754321
826,-1.79944740586535
827,-1.84683664089506
828,-1.80147245622907
829,-2.48293103521721
830,-2.74525185387622
831,-2.65014713668249
832,-1.90902239206741
833,-1.05447886198988
834,-1.0693616119967
835,-1.18903218749193
836,-1.10252709960023
837,-1.01076537865725
838,-1.34588672258135
839,-1.5894152907072
840,-1.40279083882615
841,-1.54093368554819
842,-2.03010759143571
843,-2.08749520261081
844,-1.6668122491032
845,-1.09199479969103
846,-0.97891509339001
847,-0.98451158124855
848,-1.35894034053744
849,-1.99636754164645
850,-2.54692956891015
851,-2.10755921423338
852,-1.62962256192346
853,-1.65315793240674
854,-1.67691416549857
855,-1.43051893572356
856,-1.03676984996527
857,-1.0397386783955
858,-2.27100467948481
859,-2.73632621453686
860,-2.385684958044
861,-1.86234121498293
862,-3.0469314702021
863,-4.46276739318671
864,-2.96894514968834
865,-1.95193806439404
866,-2.13065298143516
867,-3.1054071566641
868,-3.49879615646877
869,-2.28426966939616
870,-1.16150167874765
871,-0.829210952651511
872,-0.656403137444687
873,-0.645321219645322
874,-0.310254419880843
875,0.0886767031390275
876,0.323003927092557
877,0.477128099117312
878,0.113379339299624
879,-0.507256789361421
880,-1.09964814447279
881,0.193340164488647
882,0.198167963624202
883,-1.03713220358212
884,-1.03713220358212
885,-1.18328054337145
886,-1.47928286918892
887,-1.34343260289848
888,-1.20303728069855
889,-0.763395519418323
890,-0.463612709394693
891,0.0624279169443011
892,0.274707137333807
893,0.481766486558356
894,0.347952547979997
895,0.218697208629173
896,-0.208908891937923
897,-0.601228196552089
898,-0.862824189428915
899,-0.729786220144293
900,-0.461694479686997
901,-0.059149072361407
902,0.350636661892147
903,2.74048784906951
904,2.64365300136147
905,1.95307471577094
906,0.963900221092593
907,0.177540907648348
908,-0.342831082221916
909,-1.14030966978785
910,-2.7957464547112
911,-4.04190189024854
912,-3.67592894062235
913,-2.05126850851404
914,-2.11496597646521
915,-4.15255140503234
916,-2.0870718608772
917,-2.13953720670679
918,-0.53864613608865
919,-0.914930882048051
920,-1.2986983594979
921,-2.0794439972463
922,-3.16665432219373
923,-3.01589087111233
924,-2.56537868253648
925,0.213909870092794
926,0.480363859792332
927,0.0281639708998144
928,0.032132315508827
929,-0.319959010855211
930,-0.312938830164214
931,-0.43604454456977
932,-0.300886222097859
933,-0.294130883811149
934,0.106593925261345
935,0.289988823327523
936,0.172312741476285
937,-0.000165243214130115
938,-0.114252162708586
939,-0.108105283007606
940,0.00769493836577704
941,-0.328903270775044
942,-0.556719469635017
943,-0.554723184215295
944,-0.668576292388498
945,-0.784420375009131
946,-0.902900114000404
947,-1.60712054305116
948,-1.63880313809411
949,-1.19112520847838
950,-0.59989903089738
951,0.232762634548767
952,1.02527891278327
953,2.01921180323127
954,2.36791710701738
955,2.12516056898835
956,1.87665566893843
957,1.62310927086022
958,0.471791262932806
959,-0.702230408071887
960,-2.0705171639543
961,-3.6016279793139
962,-4.644351537605
963,-4.67053975229623
964,-4.10020881277565
965,-2.77842808366638
